432.96,76.789
111.32,NaN
110.98,76.553
110.65,76.522
110.32,76.528
109.99,76.591
109.66,76.601
109.33,76.605
109,NaN
108.67,NaN
108.32,76.591
107.99,76.56
107.66,76.584
107.34,76.537
107.01,NaN
106.66,NaN
106.32,76.58
105.99,NaN
105.65,NaN
105.31,76.575
104.98,76.599
104.65,76.587
104.32,NaN
103.98,NaN
103.64,NaN
103.29,76.54
102.96,76.588
102.63,NaN
102.29,NaN
101.95,76.561
101.62,76.543
101.29,76.536
100.96,76.587
100.63,NaN
100.29,76.614
99.956,76.575
99.627,76.615
99.297,76.612
98.967,76.582
98.638,NaN
98.298,NaN
97.954,76.585
97.624,NaN
96.951,NaN
96.607,NaN
95.92,76.593
95.59,76.574
95.26,76.548
94.93,76.52
94.6,76.523
94.269,NaN
93.585,NaN
92.925,NaN
92.581,76.591
92.251,76.549
91.92,NaN
91.576,76.569
91.246,76.592
90.916,76.562
90.585,76.483
90.255,76.597
89.924,NaN
89.58,NaN
89.236,76.556
88.906,76.555
88.575,NaN
88.231,76.611
87.9,76.576
87.57,NaN
86.884,76.625
86.554,NaN
85.865,NaN
85.52,76.699
85.19,76.558
84.859,76.587
84.528,NaN
84.184,76.595
83.853,76.604
83.522,NaN
83.181,76.574
82.851,NaN
82.506,NaN
82.162,76.562
81.831,76.591
81.5,NaN
81.155,NaN
80.811,76.569
80.48,76.585
80.149,NaN
79.804,76.591
79.473,NaN
79.132,76.646
78.801,76.619
78.47,NaN
78.125,NaN
77.436,76.583
77.105,NaN
76.76,76.552
76.429,76.598
76.098,76.641
75.767,76.618
75.435,76.628
75.104,76.565
74.773,76.569
74.442,NaN
73.756,76.577
73.425,76.572
73.094,76.586
72.762,76.565
72.431,76.536
72.1,NaN
71.424,NaN
71.079,76.66
70.748,76.647
70.417,76.564
70.086,NaN
69.741,76.667
69.409,76.609
69.078,76.559
68.747,NaN
68.402,76.593
68.071,NaN
67.726,76.619
67.395,76.633
67.064,NaN
66.719,76.589
66.387,NaN
65.715,76.627
65.384,76.539
65.052,NaN
64.707,76.593
64.376,76.596
64.045,76.653
63.714,NaN
63.369,NaN
62.693,76.613
62.362,76.539
62.03,76.619
61.699,76.542
61.368,NaN
61.023,76.627
60.691,76.613
60.36,76.546
60.029,76.542
59.698,NaN
59.353,76.611
59.022,76.594
58.69,NaN
58.349,76.523
58.018,NaN
57.673,NaN
57.328,76.635
56.997,76.545
56.666,NaN
56.321,76.615
55.99,76.536
55.659,76.514
55.328,76.552
54.997,NaN
54.652,76.52
54.321,NaN
53.659,76.485
53.328,NaN
52.983,NaN
52.642,76.647
52.311,NaN
51.966,76.554
51.635,76.595
51.304,76.554
50.973,NaN
50.629,76.593
50.298,NaN
49.953,NaN
49.608,76.629
49.277,NaN
48.932,76.623
48.602,76.636
48.271,76.612
47.94,NaN
47.595,NaN
47.254,NaN
46.909,76.588
46.578,76.659
46.247,NaN
45.902,76.678
45.571,76.654
45.24,76.61
44.909,NaN
44.22,76.606
43.889,NaN
43.203,NaN
42.858,76.617
42.527,76.678
42.196,76.667
41.865,NaN
41.521,76.583
41.19,76.633
40.859,NaN
40.169,76.54
39.838,NaN
39.494,NaN
38.807,76.636
38.477,NaN
38.132,76.611
37.801,76.557
37.47,NaN
37.125,76.582
36.794,76.592
36.463,NaN
36.119,76.61
35.788,76.586
35.457,NaN
34.771,76.581
34.44,76.626
34.109,76.615
33.778,NaN
33.433,76.615
33.102,76.607
32.771,NaN
32.082,76.657
31.751,76.649
31.421,76.669
31.09,76.627
30.759,NaN
30.414,76.559
30.084,NaN
29.408,76.575
29.077,76.628
28.746,NaN
28.405,76.588
28.075,NaN
27.73,76.606
27.4,76.575
27.074,76.583
26.757,NaN
26.429,NaN
26.109,76.538
25.808,NaN
25.497,76.558
25.201,76.552
24.903,76.6
24.61,76.604
24.319,76.625
24.03,NaN
23.73,76.637
23.443,76.644
23.158,76.585
22.871,NaN
22.572,76.57
22.283,76.623
22,76.626
21.718,76.574
21.435,NaN
21.143,NaN
20.554,76.613
20.274,NaN
19.982,NaN
19.403,NaN
19.116,76.576
18.837,76.654
18.558,NaN
18.268,76.634
17.99,76.622
17.711,NaN
17.42,76.609
17.142,76.472
16.864,76.564
16.587,NaN
16.009,76.619
15.732,76.581
15.453,76.603
15.175,NaN
14.884,76.555
14.606,76.57
14.328,76.584
14.05,76.615
13.772,NaN
13.485,76.658
13.207,76.586
12.929,NaN
12.641,76.589
12.364,76.62
12.087,NaN
11.8,NaN
11.513,76.619
11.239,76.622
10.966,76.644
10.694,NaN
10.133,76.602
9.8653,76.579
9.5983,NaN
9.3208,NaN
9.0469,76.57
8.7816,76.626
8.5165,NaN
8.2409,76.558
7.9766,NaN
7.7016,76.596
7.4376,NaN
7.163,76.682
6.8995,76.656
6.6359,76.601
6.3724,NaN
6.0981,76.619
5.8347,76.552
5.5713,76.526
5.3081,NaN
5.0341,76.633
4.7713,NaN
4.5004,76.636
4.2379,NaN
3.9645,NaN
3.6911,76.622
3.4285,76.597
3.166,76.63
2.9036,NaN
2.6305,76.665
2.3682,NaN
2.0951,76.617
1.833,NaN
1.5602,76.666
1.2985,NaN
0.7678,NaN
0.4965,76.66
0.23714,76.63
-0.021379,76.595
-0.27979,76.64
-0.53752,76.565
-0.79451,NaN
-1.0624,76.621
-1.3201,NaN
-1.588,76.66
-1.8415,76.632
-2.0935,76.591
-2.3455,NaN
-2.6094,76.643
-2.862,76.629
-3.1116,NaN
-3.3709,76.597
-3.6215,NaN
-3.8807,76.598
-4.1314,76.604
-4.382,76.589
-4.6325,NaN
-4.8935,76.599
-5.1433,76.607
-5.3923,76.611
-5.6409,76.648
-5.8898,NaN
-6.396,76.663
-6.6436,76.62
-6.8917,76.674
-7.1399,76.644
-7.3878,NaN
-7.8939,NaN
-8.1519,76.582
-8.3993,76.607
-8.6464,76.594
-8.8934,76.666
-9.1404,NaN
-9.3972,76.689
-9.6436,76.573
-9.8896,NaN
-10.143,76.655
-10.389,76.628
-10.635,76.625
-10.881,76.606
-11.13,NaN
-11.383,76.627
-11.629,76.605
-11.874,NaN
-12.129,76.647
-12.373,76.56
-12.618,NaN
-12.872,76.628
-13.116,NaN
-13.37,76.51
-13.613,76.592
-13.856,76.593
-14.099,76.551
-14.342,76.562
-14.585,NaN
-15.079,NaN
-15.579,76.658
-15.82,76.65
-16.061,76.615
-16.301,NaN
-16.55,76.612
-16.79,NaN
-17.04,76.597
-17.279,76.669
-17.518,NaN
-17.766,NaN
-18.014,76.578
-18.252,76.54
-18.49,76.596
-18.728,NaN
-18.975,76.667
-19.212,NaN
-19.456,76.558
-19.693,76.614
-19.929,76.593
-20.165,NaN
-20.411,76.613
-20.647,NaN
-20.892,76.643
-21.128,76.629
-21.363,NaN
-21.833,76.564
-22.067,NaN
-22.312,NaN
-22.556,76.566
-22.79,NaN
-23.267,76.633
-23.501,76.581
-23.735,NaN
-23.975,76.534
-24.208,76.475
-24.441,76.582
-24.674,76.519
-24.907,76.566
-25.139,NaN
-25.381,76.565
-25.614,NaN
-25.855,76.565
-26.087,76.61
-26.318,76.534
-26.549,NaN
-26.79,76.57
-27.021,NaN
-27.262,76.622
-27.492,76.548
-27.723,76.541
-27.953,76.6
-28.183,NaN
-28.422,76.508
-28.652,NaN
-28.889,76.55
-29.12,76.632
-29.349,NaN
-29.586,NaN
-29.824,NaN
-30.299,76.581
-30.527,76.624
-30.755,76.641
-30.983,NaN
-31.22,76.617
-31.447,76.658
-31.674,76.633
-31.901,NaN
-32.138,76.623
-32.364,76.641
-32.591,76.584
-32.817,76.58
-33.043,NaN
-33.276,76.632
-33.502,NaN
-33.736,76.548
-33.962,76.589
-34.187,NaN
-34.421,76.666
-34.646,NaN
-34.88,76.599
-35.104,76.663
-35.328,NaN
-35.562,76.645
-35.785,76.648
-36.009,76.675
-36.232,NaN
-36.465,76.609
-36.688,76.628
-36.911,76.673
-37.133,NaN
-37.584,NaN
-37.815,76.565
-38.036,NaN
-38.487,76.675
-38.707,76.613
-38.927,NaN
-39.156,76.59
-39.375,76.651
-39.594,76.678
-39.812,76.677
-40.03,76.614
-40.247,NaN
-40.474,NaN
-40.699,76.655
-40.915,76.627
-41.131,NaN
-41.353,76.601
-41.568,76.639
-41.782,76.668
-41.997,NaN
-42.22,76.673
-42.433,76.639
-42.646,NaN
-42.868,NaN
-43.09,76.684
-43.302,76.663
-43.514,76.697
-43.725,76.628
-43.936,76.629
-44.147,NaN
-44.366,NaN
-44.585,76.627
-44.795,76.627
-45.004,76.703
-45.213,76.673
-45.421,76.663
-45.63,76.656
-45.837,76.643
-46.045,NaN
-46.261,76.668
-46.467,76.658
-46.674,NaN
-46.886,76.597
-47.092,76.61
-47.297,76.544
-47.501,NaN
-47.714,NaN
-47.927,76.666
-48.13,NaN
-48.342,76.605
-48.544,76.647
-48.746,76.635
-48.948,76.645
-49.149,76.688
-49.35,NaN
-49.558,76.701
-49.758,NaN
-50.37,76.807
-50.569,NaN
-50.775,76.88
-50.972,76.846
-51.169,76.864
-51.366,NaN
-51.57,NaN
-51.969,77.212
-52.164,NaN
-52.367,77.222
-52.561,NaN
-52.762,77.299
-52.956,NaN
-53.154,NaN
-53.355,77.327
-53.547,77.226
-53.738,NaN
-53.937,77.165
-54.128,77.117
-54.318,NaN
-54.516,NaN
-54.713,77.051
-54.902,77.059
-55.091,77.145
-55.279,NaN
-55.668,77.34
-55.855,77.486
-56.042,NaN
-56.236,NaN
-56.429,77.597
-56.615,NaN
-56.808,77.595
-56.992,NaN
-57.184,77.5
-57.368,77.569
-57.552,77.589
-57.734,77.656
-57.917,77.586
-58.099,77.645
-58.281,NaN
-58.47,77.83
-58.651,77.866
-58.831,NaN
-59.019,77.895
-59.198,77.886
-59.378,77.891
-59.556,NaN
-59.918,77.755
-60.096,NaN
-60.281,77.782
-60.457,NaN
-60.641,77.85
-60.817,NaN
-60.999,77.831
-61.174,77.875
-61.349,77.788
-61.523,77.711
-61.696,NaN
-61.877,NaN
-62.234,77.835
-62.406,77.822
-62.577,NaN
-62.755,78.075
-62.926,NaN
-63.103,77.944
-63.272,77.812
-63.441,77.764
-63.61,NaN
-63.785,77.696
-63.953,77.639
-64.12,NaN
-64.294,NaN
-64.638,NaN
-64.81,77.095
-64.975,77.073
-65.14,77.17
-65.304,77.287
-65.467,77.369
-65.63,NaN
-65.8,77.189
-65.962,76.851
-66.124,NaN
-66.293,76.467
-66.454,76.415
-66.614,NaN
-66.781,76.838
-66.941,77
-67.1,NaN
-67.265,76.857
-67.424,NaN
-67.587,76.517
-67.744,NaN
-67.908,76.433
-68.065,76.486
-68.221,NaN
-68.384,76.523
-68.539,NaN
-68.701,76.573
-68.855,76.645
-69.01,NaN
-69.17,76.529
-69.323,76.321
-69.477,NaN
-69.636,76.44
-69.788,NaN
-69.944,76.714
-70.096,76.62
-70.247,76.308
-70.397,76.219
-70.547,76.371
-70.697,76.574
-70.846,NaN
-71.001,76.614
-71.15,NaN
-71.304,76.446
-71.451,76.602
-71.598,76.572
-71.745,76.514
-71.891,NaN
-72.043,76.829
-72.188,NaN
-72.339,NaN
-72.489,76.751
-72.633,76.89
-72.777,77.176
-72.92,77.285
-73.063,77.105
-73.205,76.788
-73.347,76.908
-73.489,NaN
-73.636,77.265
-73.777,77.148
-73.918,NaN
-74.062,77.181
-74.202,77.216
-74.341,77.307
-74.48,NaN
-74.624,77.507
-74.763,NaN
-74.907,77.502
-75.045,77.867
-75.182,77.648
-75.32,NaN
-75.462,NaN
-75.604,77.81
-75.74,77.443
-75.875,77.507
-76.01,77.795
-76.144,NaN
-76.284,NaN
-76.422,77.606
-76.555,77.113
-76.688,77.022
-76.82,NaN
-76.957,76.955
-77.088,NaN
-77.225,77.058
-77.355,76.665
-77.484,76.581
-77.614,76.534
-77.742,NaN
-77.876,76.478
-78.004,76.251
-78.131,NaN
-78.263,NaN
-78.521,NaN
-78.65,76.438
-78.776,NaN
-78.905,76.483
-79.03,76.357
-79.153,76.496
-79.277,NaN
-79.405,76.84
-79.528,76.822
-79.65,76.725
-79.771,76.987
-79.893,76.963
-80.014,77.28
-80.134,77.333
-80.255,77.355
-80.374,77.464
-80.494,77.747
-80.613,NaN
-80.737,77.904
-80.856,77.819
-80.974,77.869
-81.092,77.432
-81.21,77.454
-81.327,77.23
-81.444,77.126
-81.561,76.969
-81.677,76.787
-81.793,76.803
-81.908,NaN
-82.028,76.653
-82.143,76.409
-82.257,76.313
-82.37,NaN
-82.489,NaN
-82.605,76.654
-82.717,76.668
-82.829,76.708
-82.94,76.702
-83.051,76.815
-83.163,77.104
-83.272,77.149
-83.381,77.316
-83.491,77.358
-83.599,77.651
-83.707,NaN
-83.819,77.798
-83.926,77.828
-84.033,77.404
-84.14,NaN
-84.25,77.069
-84.355,77.135
-84.46,76.72
-84.565,NaN
-84.673,76.183
-84.777,NaN
-84.884,76.108
-84.987,NaN
-85.2,75.911
-85.301,75.82
-85.402,NaN
-85.505,NaN
-85.803,76.808
-85.896,76.742
-85.988,NaN
-86.079,77.02
-86.164,77.128
-86.248,NaN
-86.334,76.864
-86.417,76.776
-86.499,76.665
-86.581,NaN
-86.667,76.217
-86.748,NaN
-86.832,76.107
-86.912,76.34
-86.992,NaN
-87.074,76.171
-87.152,NaN
-87.312,NaN
-92.377,NaN
-92.625,NaN
-92.707,NaN
-92.955,NaN
-93.203,76.928
-93.282,76.703
-93.362,76.401
-93.441,76.325
-93.521,76.284
-93.6,76.601
-93.68,NaN
-93.921,NaN
-94.004,77.4
-94.084,77.165
-94.164,NaN
-94.328,NaN
-94.411,76.371
-94.491,76.174
-94.571,76.253
-94.652,76.639
-94.732,76.817
-94.812,77.103
-94.893,77.251
-94.973,77.263
-95.053,77.189
-95.134,76.883
-95.214,76.73
-95.295,NaN
-95.378,76.433
-95.459,76.615
-95.539,NaN
-95.623,76.818
-95.704,NaN
-95.869,NaN
-95.952,77.748
-96.033,77.285
-96.114,76.899
-96.195,76.561
-96.276,76.488
-96.357,76.646
-96.438,77.02
-96.519,NaN
-96.603,77.369
-96.684,77.536
-96.765,NaN
-96.85,NaN
-97.016,76.78
-97.097,76.448
-97.178,76.461
-97.259,NaN
-97.429,NaN
-97.578,NaN
-102.87,NaN
-103.12,NaN
-103.3,NaN
-103.56,76.328
-103.64,76.43
-103.73,76.865
-103.81,NaN
-103.9,NaN
-103.99,76.491
-104.07,NaN
-104.24,NaN
-104.41,77.138
-104.5,NaN
-104.67,NaN
-104.76,76.738
-104.84,NaN
-105.02,76.905
-105.1,NaN
-105.19,NaN
-105.28,NaN
-105.45,NaN
-105.54,NaN
-105.71,NaN
-105.8,NaN
-105.89,76.939
-105.98,76.534
-106.06,76.275
-106.15,76.034
-106.24,NaN
-106.32,76.859
-106.41,76.898
-106.5,NaN
-106.68,76.422
-106.76,NaN
-106.85,76.846
-106.94,NaN
-107.03,NaN
-107.2,NaN
-107.29,NaN
-107.47,NaN
-107.56,76.497
-107.64,76.573
-107.73,NaN
-107.91,76.83
-107.99,76.498
-108.08,76.3
-108.17,76.484
-108.25,NaN
-108.34,NaN
-108.62,76.598
-108.7,77.048
-108.79,76.692
-108.88,NaN
-109.05,NaN
-109.23,76.695
-109.32,NaN
-109.41,NaN
-109.58,NaN
-109.68,NaN
-109.86,76.668
-109.95,76.737
-110.03,76.76
-110.12,NaN
-110.21,76.322
-110.3,76.763
-110.39,NaN
-110.48,76.51
-110.57,76.409
-110.65,76.67
-110.74,NaN
-110.83,NaN
-110.92,NaN
-111.11,76.335
-111.2,NaN
-111.37,NaN
-111.56,76.426
-111.65,NaN
-111.83,76.049
-111.91,NaN
-112.01,76.255
-112.09,76.089
-112.18,75.971
-112.27,76.311
-112.36,76.441
-112.45,76.197
-112.53,76.07
-112.62,NaN
-112.9,NaN
-112.99,76.189
-113.08,NaN
-113.26,NaN
-113.36,NaN
-113.54,NaN
-113.72,76.104
-113.81,76.468
-113.9,76.853
-113.99,NaN
-114.08,NaN
-114.17,NaN
-114.45,76.51
-114.54,76.791
-114.63,76.751
-114.72,76.422
-114.81,NaN
-114.99,76.444
-115.08,NaN
-115.17,NaN
-115.35,76.569
-115.44,76.394
-115.53,NaN
-115.72,76.497
-115.81,NaN
-115.99,NaN
-116.17,76.326
-116.26,76.257
-116.35,76.06
-116.44,76.159
-116.53,76.218
-116.62,NaN
-116.8,76.267
-116.89,76.195
-116.98,76.003
-117.07,76.14
-117.16,76.093
-117.25,75.987
-117.33,NaN
-117.52,NaN
-117.7,76.604
-117.79,NaN
-117.89,NaN
-117.98,NaN
-118.16,76.873
-118.25,77.03
-118.34,76.688
-118.43,76.748
-118.52,76.823
-118.61,NaN
-118.8,76.428
-118.89,NaN
-118.98,NaN
-119.16,NaN
-119.35,76.162
-119.44,76.241
-119.53,NaN
-119.63,NaN
-119.94,NaN
-131.94,75.443
-132.03,NaN
-132.13,75.331
-132.23,75.951
-132.32,NaN
-132.42,NaN
-132.61,NaN
-132.8,75.294
-132.9,75.803
-133,75.669
-133.09,75.249
-133.19,NaN
-133.28,75.35
-133.38,NaN
-133.68,NaN
-133.78,NaN
-133.87,76.044
-133.97,75.521
-134.07,NaN
-134.26,75.563
-134.36,NaN
-134.45,NaN
-134.55,75.869
-134.65,75.359
-134.75,NaN
-135.04,75.743
-135.14,NaN
-135.24,75.672
-135.33,75.308
-135.43,NaN
-135.53,NaN
-135.73,75.828
-135.82,75.101
-135.92,NaN
-136.02,NaN
-136.12,75.624
-136.21,75.724
-136.31,NaN
-136.41,75.899
-136.51,NaN
-136.7,75.57
-136.8,NaN
-136.9,NaN
-137.19,NaN
-137.29,76.029
-137.39,75.289
-137.49,NaN
-137.59,NaN
-137.69,75.579
-137.78,NaN
-137.88,75.611
-137.98,75.574
-138.08,NaN
-138.18,NaN
-138.37,NaN
-138.57,75.783
-138.67,NaN
-138.87,NaN
-139.07,75.594
-139.17,75.282
-139.27,NaN
-139.47,75.466
-139.56,75.036
-139.66,NaN
-139.76,74.902
-139.86,NaN
-139.96,NaN
-140.06,NaN
-140.26,76.026
-140.36,NaN
-140.46,75.926
-140.55,75.15
-140.65,NaN
-140.75,75.17
-140.85,75.667
-140.95,75.182
-141.04,75.666
-141.14,75.419
-141.24,75.742
-141.34,75.197
-141.43,NaN
-141.53,75.09
-141.63,75.774
-141.73,75.147
-141.83,75.69
-141.92,74.941
-142.02,75.542
-142.12,NaN
-142.31,NaN
-142.42,NaN
-142.52,NaN
-142.71,74.659
-142.81,75.348
-142.91,NaN
-143.01,75.417
-143.11,74.668
-143.21,NaN
-143.4,75.075
-143.5,NaN
-143.6,75.082
-143.7,74.737
-143.8,NaN
-143.9,74.903
-144,74.743
-144.1,75.215
-144.2,74.636
-144.3,NaN
-144.4,NaN
-144.5,75.277
-144.6,74.629
-144.7,NaN
-144.8,74.863
-144.9,NaN
-145.1,74.891
-145.2,74.931
-145.3,NaN
-145.4,75.222
-145.5,74.946
-145.6,NaN
-145.7,75.201
-145.8,75.348
-145.9,NaN
-146,75.388
-146.1,NaN
-146.2,75.086
-146.3,75.449
-146.4,NaN
-146.6,NaN
-146.8,NaN
-146.91,75.083
-147,75.023
-147.1,NaN
-147.21,75.368
-147.31,NaN
-147.41,75.549
-147.51,75.038
-147.61,NaN
-147.71,75.275
-147.81,74.803
-147.91,75.323
-148.01,NaN
-148.11,75.369
-148.21,74.887
-148.31,74.832
-148.41,NaN
-148.62,NaN
-148.72,74.698
-148.82,75.036
-148.92,NaN
-149.12,75.355
-149.22,NaN
-149.32,75.264
-149.42,NaN
-149.53,74.776
-149.63,NaN
-149.83,NaN
-149.94,75.039
-150.04,74.666
-150.14,75.305
-150.24,NaN
-150.44,74.833
-150.54,74.689
-150.64,NaN
-150.74,NaN
-150.84,NaN
-151.05,NaN
-151.15,74.898
-151.25,74.319
-151.35,NaN
-151.46,74.615
-151.56,74.235
-151.66,74.975
-151.76,74.574
-151.86,74.621
-151.96,74.99
-152.06,NaN
-152.17,NaN
-152.27,74.68
-152.37,74.417
-152.47,NaN
-152.58,74.577
-152.68,74.672
-152.78,74.89
-152.88,74.769
-152.98,NaN
-153.19,74.634
-153.29,74.721
-153.39,NaN
-153.5,74.335
-153.6,74.661
-153.7,74.393
-153.8,NaN
-153.91,74.788
-154.01,74.683
-154.11,74.594
-154.21,NaN
-154.31,NaN
-154.42,74.454
-154.52,74.926
-154.62,74.639
-154.72,74.52
-154.83,74.792
-154.93,74.387
-155.03,NaN
-155.24,74.474
-155.34,74.386
-155.44,74.771
-155.54,74.677
-155.65,74.364
-155.75,NaN
-155.85,74.615
-155.96,NaN
-156.06,74.6
-156.16,NaN
-156.39,NaN
-163.06,NaN
-163.17,NaN
-163.28,74.037
-163.38,73.934
-163.49,NaN
-163.81,73.999
-163.92,74.167
-164.02,74.216
-164.12,NaN
-164.23,74.504
-164.34,74.437
-164.44,NaN
-164.55,74.125
-164.65,74.088
-164.76,74.013
-164.86,73.976
-164.96,NaN
-165.07,NaN
-165.18,73.884
-165.28,NaN
-165.39,NaN
-165.5,73.524
-165.6,73.602
-165.71,73.636
-165.81,NaN
-165.92,73.738
-166.03,73.903
-166.13,NaN
-166.34,73.648
-166.45,NaN
-166.56,NaN
-166.77,73.675
-166.87,NaN
-166.98,73.406
-167.09,NaN
-167.19,73.221
-167.3,73.232
-167.4,73.315
-167.51,73.295
-167.61,73.26
-167.72,NaN
-167.83,73.008
-167.93,NaN
-168.04,73.048
-168.14,73.212
-168.25,73.421
-168.35,73.55
-168.46,NaN
-168.57,73.232
-168.67,72.881
-168.78,NaN
-168.89,72.808
-168.99,72.943
-169.1,72.85
-169.2,NaN
-169.31,72.779
-169.41,NaN
-169.52,NaN
-169.63,72.748
-169.74,72.774
-169.84,NaN
-169.95,NaN
-170.06,NaN
-170.28,NaN
-170.39,72.9
-170.5,72.889
-170.6,72.955
-170.71,72.941
-170.81,72.885
-170.92,72.823
-171.02,72.827
-171.13,NaN
-171.24,72.932
-171.34,72.988
-171.45,NaN
-171.56,73.009
-171.67,72.948
-171.77,73.03
-171.88,73.024
-171.98,NaN
-172.09,72.691
-172.2,72.514
-172.31,NaN
-172.42,72.441
-172.52,72.467
-172.63,NaN
-172.74,72.542
-172.84,NaN
-172.95,72.562
-173.06,72.785
-173.17,NaN
-173.28,73.044
-173.38,NaN
-173.6,72.728
-173.71,72.362
-173.81,72.321
-173.92,NaN
-174.03,72.526
-174.14,NaN
-174.25,72.683
-174.35,72.569
-174.46,NaN
-174.57,72.596
-174.68,72.69
-174.78,72.673
-174.89,NaN
-175,72.408
-175.11,NaN
-175.22,72.193
-175.32,72.284
-175.43,72.45
-175.54,NaN
-175.65,72.397
-175.75,NaN
-175.87,NaN
-175.98,72.223
-176.08,72.281
-176.19,72.251
-176.3,NaN
-176.41,72.053
-176.52,NaN
-176.63,72.187
-176.73,72.334
-176.84,NaN
-176.95,72.37
-177.06,72.245
-177.17,NaN
-177.39,72.445
-177.5,72.589
-177.6,72.665
-177.71,NaN
-177.82,72.593
-177.93,72.722
-178.04,72.75
-178.14,72.709
-178.25,72.616
-178.36,NaN
-178.47,NaN
-178.58,72.732
-178.69,NaN
-178.8,72.767
-178.91,72.516
-179.02,72.262
-179.12,72.178
-179.23,72.251
-179.34,NaN
-179.56,NaN
-179.68,71.764
-179.78,NaN
-179.9,71.767
-180,72.11
-180.11,NaN
-180.44,72.292
-180.55,72.557
-180.66,72.761
-180.77,72.761
-180.88,NaN
-180.99,NaN
-181.21,72.593
-181.32,72.581
-181.43,72.456
-181.54,NaN
-181.65,NaN
-181.77,72.148
-181.87,NaN
-181.99,NaN
-182.1,72.288
-182.21,NaN
-182.32,72.296
-182.43,72.298
-182.54,72.3
-182.65,72.212
-182.76,72.179
-182.86,NaN
-182.98,72.283
-183.09,72.281
-183.2,NaN
-183.31,NaN
-183.42,72.091
-183.53,72.165
-183.64,72.139
-183.75,NaN
-183.86,71.891
-183.97,71.832
-184.08,NaN
-184.2,71.751
-184.31,71.939
-184.42,71.927
-184.53,71.733
-184.64,71.603
-184.75,NaN
-184.86,71.694
-184.97,71.726
-185.08,NaN
-185.19,71.628
-185.3,71.562
-185.41,NaN
-185.53,71.707
-185.64,NaN
-185.86,71.708
-185.98,71.693
-186.09,NaN
-186.2,NaN
-186.31,71.675
-186.43,71.756
-186.54,NaN
-186.65,71.472
-186.76,71.475
-186.87,71.708
-186.98,NaN
-187.1,71.74
-187.21,NaN
-187.44,NaN
-187.56,NaN
-187.67,71.587
-187.78,71.585
-187.89,71.676
-188.01,71.796
-188.12,NaN
-188.23,72.234
-188.34,72.257
-188.46,72.223
-188.57,NaN
-188.68,72.237
-188.79,72.067
-188.91,72.068
-189.02,NaN
-189.13,72.045
-189.25,NaN
-189.36,71.89
-189.47,NaN
-189.59,71.881
-189.7,71.846
-189.82,71.781
-189.93,NaN
-190.04,71.536
-190.15,71.609
-190.27,NaN
-190.38,71.42
-190.5,71.519
-190.61,71.554
-190.72,71.515
-190.83,NaN
-190.95,71.533
-191.06,71.504
-191.18,NaN
-191.29,71.589
-191.4,71.47
-191.52,71.62
-191.63,71.489
-191.74,71.413
-191.86,71.536
-191.97,71.573
-192.08,71.443
-192.19,NaN
-192.31,NaN
-192.43,71.625
-192.54,71.533
-192.65,NaN
-192.77,71.644
-192.88,NaN
-193.12,71.786
-193.23,71.84
-193.34,71.794
-193.46,71.92
-193.57,71.787
-193.68,NaN
-193.8,71.873
-193.91,72.028
-194.03,71.887
-194.14,71.763
-194.25,NaN
-194.5,71.965
-194.61,71.933
-194.72,71.9
-194.84,NaN
-194.96,NaN
-195.19,NaN
-195.31,72.208
-195.42,72.177
-195.54,72.15
-195.65,72.27
-195.77,72.343
-195.88,NaN
-196,72.181
-196.11,NaN
-196.23,NaN
-196.6,NaN
-211.71,NaN
-219.84,NaN
-220.21,NaN
-220.46,NaN
-221.21,NaN
-221.59,NaN
-221.96,NaN
-222.33,84.652
-222.58,NaN
-224.09,NaN
-225.6,88.323
-225.78,NaN
-227.03,NaN
-228.17,NaN
-230.57,NaN
-234.42,NaN
-236.74,NaN
